gene,model,FSV,M,converged,lengthscale,max_delta,max_ll,max_mu_hat,max_s2_e_hat,max_s2_t_hat,n,s2_FSV,s2_logdelta,time,BIC
ENSG00000110328,SE,0.007008757589328771,4,True,1727.363647627855,114.96660542017975,-6991.757953392279,0.2644858753650517,1.6013368810163395,0.013928713256895568,4221,0.00017108220154129879,0.3851689884488344,0.005650520324707031,14016.907216167689
ENSG00000066427,SE,0.006999261325863867,4,True,1727.363647627855,115.12368757003443,-6529.234608385649,0.22823608875399334,1.2861957535325372,0.011172294604879573,4221,0.00014804153865418556,0.4439274145943078,0.006617069244384766,13091.860526154429
ENSG00000115641,SE,0.006996988962944739,4,True,687.9663069148312,136.64256642634462,-8540.26984281588,0.4961050487203054,3.329349286665282,0.02436538901265386,4221,0.00029465678388157084,0.22289542646685553,0.007106781005859375,17113.93099501489
ENSG00000197601,SE,0.006996978875911203,4,True,1727.363647627855,115.16150620257334,-8666.004767575932,0.45014763890730475,3.5400364538759,0.030739754720200043,4221,0.00014170857286790144,0.46346852242748954,0.0066394805908203125,17365.400844534994
ENSG00000125356,SE,0.0069813998909404795,4,True,1727.363647627855,115.42029972993122,-14130.675109436346,6.508285448249347,47.15406740419702,0.4085422366302247,4221,0.0001239988047222744,0.5273400837119855,0.006613254547119141,28294.74152825582
ENSG00000132386,SE,0.00696792039398991,4,True,1727.363647627855,115.64515098649093,-10471.184962253294,1.2190069951183529,8.326810935865682,0.07200311353165492,4221,0.00018566820109618378,0.3508458309644455,0.005743980407714844,20975.761233889716
ENSG00000074416,SE,0.006955837850019679,4,True,687.9663069148312,137.4566473548657,-12053.502027111534,2.3687908048938824,17.592111905323797,0.12798298404519518,4221,0.0002589055011417617,0.2507418550983802,0.005722522735595703,24140.395363606196
ENSG00000115649,SE,0.006947760916533159,4,True,1727.363647627855,115.98305904925948,-7968.873056522159,0.37571237923923606,2.5442579421471394,0.021936461781600025,4221,9.047927160185109e-05,0.7158538609487526,0.005748271942138672,15971.137422427448
ENSG00000006210,SE,0.0069396069950725765,4,True,687.9663069148312,137.78039282822922,-10734.440304066558,1.3464435575868645,9.416491188324475,0.06834420337343654,4221,0.000236944422191559,0.2727229341836557,0.006592750549316406,21502.271917516246
ENSG00000164609,SE,0.006938236300156812,4,True,1727.363647627855,116.14339129285355,-10608.224191664936,1.301911447005617,8.885524356586936,0.07650477791011148,4221,0.0001501416088419453,0.43022730608248055,0.005192756652832031,21249.839692713
ENSG00000038219,SE,0.006935637231064092,4,True,687.9663069148312,137.8598055494876,-9313.930447328788,0.7793684099038242,4.803752747027299,0.034845201818472706,4221,0.00020880521186804368,0.30912700056429476,0.007070779800415039,18661.252204040706
ENSG00000196154,SE,0.006918783831939126,4,True,687.9663069148312,138.19796225881532,-8746.600291460716,0.4227108855543802,3.671485275302923,0.02656685536670225,4221,0.00021563045796096244,0.29791012159140157,0.006850004196166992,17526.59189230456
ENSG00000154930,SE,0.006913341871090688,4,True,1727.363647627855,116.56453700120034,-8621.484698370796,0.45035818387655935,3.4662486945440554,0.029736734548247393,4221,0.00013426311004144926,0.47771072327684866,0.005263566970825195,17276.36070612472
ENSG00000078902,SE,0.00689454829919617,4,True,1727.363647627855,116.88448751138242,-12628.908870979292,3.3300270607693876,23.14741304706161,0.19803665601739903,4221,0.0001295881451019662,0.492295405387083,0.005709171295166016,25291.209051341713
ENSG00000233705,SE,0.006874677285572693,4,True,1727.363647627855,117.22468352163486,-9828.468779949766,1.0273633600169463,6.140965333898331,0.05238628204754301,4221,0.00011839910397979824,0.5357613344133948,0.008648395538330078,19690.32886928266
ENSG00000131378,SE,0.006873087910601389,4,True,687.9663069148312,139.1231767180501,-8123.386915246549,0.49417932417474386,2.7328282411754525,0.019643227718368295,4221,0.000289884626213833,0.21872409248338542,0.007597923278808594,16280.165139876228
ENSG00000249436,SE,0.006861691973838215,4,True,1727.363647627855,117.44805934942913,-8111.99243454477,0.4175909981355545,2.722862027085131,0.023183542088031667,4221,0.00013396891811259213,0.47173368416773676,0.0060880184173583984,16257.37617847267
ENSG00000136404,SE,0.006859991487243856,4,True,1727.363647627855,117.47737406918628,-7504.848470712788,0.33464183496387134,2.042156552385479,0.01738340313244307,4221,0.00021449428798057357,0.2944916475280312,0.00565791130065918,15043.088250808707
ENSG00000186310,SE,0.0068521533058947225,4,True,687.9663069148312,139.55116554234525,-12241.859778168464,2.6701808140448047,19.235787155018716,0.13784039051384225,4221,0.000254764932767727,0.2473831683372803,0.007399797439575195,24517.110865720057
ENSG00000175274,SE,0.006838364424409052,4,True,1727.363647627855,117.85147522801526,-9383.17378396192,0.547339615542238,4.972909113205574,0.042196409536530186,4221,0.00017171394509066614,0.36557742259751325,0.00566864013671875,18799.73887730697
ENSG00000080815,SE,0.0068354673390252935,4,True,1727.363647627855,117.90176830079929,-8971.12865799884,0.4955171671339211,4.090921635892271,0.03469771229770892,4221,0.00013752747152421675,0.45607117754570564,0.006607770919799805,17975.648625380807
ENSG00000108379,SE,0.006832256507783964,4,True,1727.363647627855,117.95755779626528,-7838.493795433372,0.3958368886502259,2.391940266334203,0.02027797379855499,4221,0.00016434923901307246,0.3812870566615724,0.005190372467041016,15710.378900249874
ENSG00000138593,SE,0.0068230608286880086,4,True,1727.363647627855,118.11762698006316,-9924.559009352775,0.9399354585727613,6.427145630399876,0.05441309476598866,4221,0.00011126159801397715,0.5617216512528137,0.006641387939453125,19882.50932808868
ENSG00000150093,SE,0.0068206863644290116,4,True,1727.363647627855,118.1590293921145,-9567.584719966375,0.6197349790992571,5.427015511535675,0.0459297570355453,4221,0.00014211927760167837,0.43945601107289817,0.0061795711517333984,19168.56074931588
ENSG00000090316,SE,0.006804307415917927,4,True,1727.363647627855,118.44540850573945,-8863.237377286414,0.6493827442327548,3.88708907839015,0.03281755812595973,4221,0.00015026837797958023,0.4136584977263825,0.0052032470703125,17759.866063955957
ENSG00000223865,SE,0.006801639756299883,4,True,687.9663069148312,140.59471689219748,-9066.03227874378,0.4642817864419827,4.2717929891059185,0.030383737622099713,4221,0.0002409932181101757,0.25773234442880527,0.006142377853393555,18165.45586687069
ENSG00000166780,SE,0.006794833290794251,4,True,1727.363647627855,118.61168992126404,-12548.356855451164,3.3578698560097076,22.281403840183994,0.18785166837244013,4221,0.000193803045679213,0.3198569174831715,0.0051915645599365234,25130.105020285457
ENSG00000186395,SE,0.006793658879406991,4,True,1727.363647627855,118.632334453191,-10703.759023349023,1.343313764739336,9.297476180885361,0.07837219273935712,4221,0.0001462347898090334,0.4237577102979016,0.005229473114013672,21440.909356081174
ENSG00000198898,SE,0.006792338470208785,4,True,1727.363647627855,118.65555395058225,-11383.654580551063,1.8243008847243887,12.831364385767609,0.10813960205446115,4221,0.00014550885076106119,0.4257086237136758,0.006714820861816406,22800.700470485255
ENSG00000110148,SE,0.0067903917167623,4,True,1727.363647627855,118.68980423121764,-8125.600698178131,0.4447799492636191,2.7405474050048286,0.023089998528146645,4221,0.00012644773304958316,0.4896044198124871,0.005649089813232422,16284.592705739393
ENSG00000104967,SE,0.006779774426963187,4,True,1727.363647627855,118.87694608550669,-8751.525645449701,0.5680756219058152,3.6867238624188334,0.031012942238329535,4221,0.00017207306321765942,0.3586769054314437,0.005811929702758789,17536.44260028253
ENSG00000018236,SE,0.0067772036678508335,4,True,1727.363647627855,118.9223468255005,-12046.188964740059,2.6046353110184013,17.563467899479875,0.14768854103805612,4221,0.00013373333608897154,0.4611602163409655,0.005636453628540039,24125.769238863246
ENSG00000163285,SE,0.006757537755977694,4,True,1727.363647627855,119.27079837488321,-8124.755432640214,0.38550335429764854,2.7394833043153417,0.02296860037529722,4221,0.00013231976890963485,0.4634234798612822,0.006163120269775391,16282.902174663559
ENSG00000168539,SE,0.006756448757117501,4,True,687.9663069148312,141.54153480161864,-9924.01981540673,1.0246062055141316,6.4147424298346065,0.045320565718220886,4221,0.00025274010137543495,0.24254402687035065,0.0056650638580322266,19881.430940196587
ENSG00000104447,SE,0.006748357518628464,4,True,1727.363647627855,119.43415421871912,-8599.294389471625,0.46705839992895676,3.4302029431491454,0.02872045241654605,4221,0.00014088498871039277,0.4340839819834089,0.00565791130065918,17231.980088326378
ENSG00000107147,SE,0.006744381773474602,4,True,687.9663069148312,141.79650224224443,-8042.655860876238,0.4645180780978215,2.630508188326199,0.01855129108778898,4221,0.00023000723042532328,0.26557810635679474,0.00711512565612793,16118.703031135607
ENSG00000005249,SE,0.0067254984108865296,4,True,1727.363647627855,119.84285366254879,-9569.742643353793,0.9118781538588192,5.432758554097067,0.04533235306123905,4221,0.00014400471963786494,0.4218476660928022,0.005738258361816406,19172.876596090715
ENSG00000143774,SE,0.006721387087146332,4,True,687.9663069148312,142.28489933511744,-15394.76387986772,11.374027568915803,85.69371166376489,0.6022684913452003,4221,0.00025826691559777197,0.23493074762687863,0.006590127944946289,30822.91906911857
ENSG00000139116,SE,0.006719855729703324,4,True,1727.363647627855,119.94416741912391,-11362.71288749665,1.8666928415065107,12.705014241099938,0.10592440228214256,4221,0.00018016205599141505,0.33662792903082517,0.0056934356689453125,22758.817084376427
ENSG00000134970,SE,0.006713477481439426,4,True,1727.363647627855,120.05889326360712,-9100.541475422388,0.6774955658194131,4.3498177657677894,0.03623070017992852,4221,0.0001351352373896241,0.44795203287741653,0.005710601806640625,18234.474260227904
ENSG00000113575,SE,0.00671263825691704,4,True,1727.363647627855,120.07400466406392,-11983.435425051344,2.6776247171284027,17.049331965983598,0.1419902002409533,4221,0.00018872761655607196,0.32066945176797285,0.005720376968383789,24000.262159485817
ENSG00000165006,SE,0.006712391779495844,4,True,687.9663069148312,142.47686627901882,-9119.80347878647,0.5713801098909627,4.382308220975212,0.03075803346483732,4221,0.0002471739529877713,0.24482676316507887,0.006132602691650391,18272.99826695607
ENSG00000198929,SE,0.006699174514442942,4,True,687.9663069148312,142.75986837031,-6965.483288104707,0.261378048356863,1.5790479934753026,0.011060867535821431,4221,0.0002339260721392951,0.25768831532028297,0.00616455078125,13964.357885592544
ENSG00000130956,SE,0.006692427211796655,4,True,1727.363647627855,120.43907723212277,-10987.73857897125,1.607740435732937,10.63697455378612,0.08831829999233082,4221,0.00017342359623289668,0.34689818898986746,0.005670070648193359,22008.86846732563
ENSG00000111885,SE,0.006687272723025089,4,True,10889.726901993461,13.370012602152476,-8073.546676956124,0.4879092115463393,2.6770265938540794,0.20022618328894448,4221,0.00011283147191816805,0.5323778706917384,0.00574183464050293,16180.48466329538
ENSG00000144290,SE,0.006683082573242813,4,True,687.9663069148312,143.1059327918768,-10076.301499785557,1.1581397121867723,6.895064337212857,0.04818154078378116,4221,0.00021046789832626582,0.2850542395226739,0.007635354995727539,20185.994308954243
ENSG00000128609,SE,0.006675854239363607,4,True,1727.363647627855,120.74008467560151,-12941.853364898474,3.455397208898305,26.84940377384807,0.22237357084837003,4221,0.00017938206656357647,0.33373932554273705,0.005231380462646484,25917.098039180077
ENSG00000112972,SE,0.006674887777604312,4,True,4337.109450209739,58.91933353682652,-11763.47678494914,2.1284185981685,15.378144013278119,0.2610033598507402,4221,8.915272318217724e-05,0.6713172044593289,0.005710601806640625,23560.34487928141
ENSG00000079841,SE,0.006674373024924175,4,True,1727.363647627855,120.76706007883793,-8956.746868847964,0.6210154549159269,4.0633816684223305,0.03364644022773855,4221,0.00019093297448892358,0.3134118347988117,0.00514984130859375,17946.885047079057
ENSG00000135097,SE,0.006669548958196508,4,True,4337.109450209739,58.96681402509452,-7176.076801135359,0.32621416333197445,1.7495177415882681,0.02966953142226279,4221,9.412560420259288e-05,0.6348472006629391,0.005669355392456055,14385.54491165385
ENSG00000132432,SE,0.006668970340775414,4,True,4337.109450209739,58.9719644923879,-13072.729116684197,3.2677814311481312,28.596952624396437,0.48492453779605277,4221,8.296158746853498e-05,0.7201543944863671,0.004305362701416016,26178.849542751523
ENSG00000197102,SE,0.006668488163320524,4,True,1727.363647627855,120.87435167919124,-12822.874711035662,3.6139479525107174,25.377722775466875,0.209951262802394,4221,0.00016766514703119405,0.3562853288478681,0.005209445953369141,25679.140731454452
ENSG00000134909,SE,0.006664243086192765,4,True,1727.363647627855,120.95186470669313,-8786.568212151104,0.6333910129398257,3.748609774766865,0.03099257530139945,4221,0.00015801447724881896,0.3775707832937943,0.005700826644897461,17606.527733685336
ENSG00000171224,SE,0.006663655790417925,4,True,1727.363647627855,120.96259621633489,-8320.24729104605,0.4873344914751251,3.005465445329558,0.024846237922625684,4221,0.00011909312750323514,0.5008792800689355,0.006163120269775391,16673.885891475227
ENSG00000170584,SE,0.0066632415978907815,4,True,1727.363647627855,120.97016579091932,-9322.84822365206,0.5429668440246126,4.833091609344799,0.03995275676234212,4221,0.0001368120137611271,0.4359556254160952,0.006121397018432617,18679.087756687248
ENSG00000158445,SE,0.006655912773324411,4,True,1727.363647627855,121.104259521432,-9283.121100781584,0.794108770261432,4.742979495442147,0.03916443165735863,4221,0.0001853866909856053,0.32102974483699975,0.0056819915771484375,18599.633510946296
ENSG00000116161,SE,0.006639447017643135,4,True,1727.363647627855,121.40660916780425,-11974.558951886089,2.531805359151231,16.978238650949766,0.13984608224650275,4221,0.00011279056407827389,0.5250845616040812,0.004761457443237305,23982.509213155306
ENSG00000175931,SE,0.006635411674186218,4,True,1727.363647627855,121.4809364155402,-9368.548150986215,0.6394670089834715,4.938938095573391,0.04065607527652864,4221,0.00015750471165825732,0.37556719645573267,0.0056498050689697266,18770.48761135556
ENSG00000125505,SE,0.006630011289403171,4,True,1727.363647627855,121.58054801045361,-11178.282988790703,1.8228904497362604,11.642281254699032,0.09575776261263452,4221,0.00012874536220897003,0.45872468714262915,0.0057506561279296875,22389.957286964534
ENSG00000183023,SE,0.006624581441872947,4,True,687.9663069148312,144.37819207434845,-9647.469803704424,0.9537306038494561,5.6274608463454845,0.03897722201319427,4221,0.00021440905311703813,0.27500380685894893,0.006631374359130859,19328.330916791976
ENSG00000184408,SE,0.006620756932161527,4,True,687.9663069148312,144.46214895885896,-7300.9127596782355,0.31151962013937945,1.8511595398880984,0.012814149264907348,4221,0.00020455930389681737,0.28791737045849164,0.004678249359130859,14635.216828739602
ENSG00000078725,SE,0.006607271014290566,4,True,1727.363647627855,122.00178515007767,-9549.11130560024,0.7947501174561862,5.380146301653005,0.04409891457764116,4221,0.00014263861718048367,0.4112474289950108,0.006654024124145508,19131.613920583608
ENSG00000206527,SE,0.006598747130977815,4,True,687.9663069148312,144.94720690472312,-8032.231951428579,0.44892265317969193,2.6178222101618225,0.018060521938049988,4221,0.0002102817998738303,0.27824841109731,0.006020784378051758,16097.855212240289
ENSG00000171450,SE,0.006585545176603884,4,True,1727.363647627855,122.40694836238391,-11222.129897612307,1.476831042444845,11.886884873343678,0.09710955981152913,4221,0.00016672205784456403,0.3495630806645643,0.005753993988037109,22477.651104607743
ENSG00000196141,SE,0.006583901763843455,4,True,1727.363647627855,122.43770500374022,-9472.457097811435,0.7476669993771783,5.188288823194881,0.042374927094855214,4221,0.00012699459124777482,0.45869031432100815,0.006177663803100586,18978.305505006
ENSG00000059758,SE,0.006582468803344129,4,True,687.9663069148312,145.3080398002826,-9304.507954952227,0.7543349469010955,4.78356488831822,0.03292016666726047,4221,0.00018338866526906397,0.3175015257402085,0.0070912837982177734,18642.407219287583
ENSG00000091622,SE,0.00657741371862589,4,True,1727.363647627855,122.55927956060377,-9267.125003207317,0.7061701231851721,4.707305389181473,0.03840839637812801,4221,9.484926349156571e-05,0.6129515349916341,0.005719900131225586,18567.641315797762
ENSG00000172209,SE,0.006576766835932832,4,True,1727.363647627855,122.57141415477437,-6943.336372867688,0.27608312998719986,1.5652650526515515,0.012770229204299195,4221,0.00011901068770548718,0.48841598542619824,0.006711244583129883,13920.064055118506
ENSG00000128596,SE,0.006575737621823553,4,True,1727.363647627855,122.59072566059102,-10025.102564033728,1.0009723967954849,6.741363714322772,0.05499081335881108,4221,0.0001673620084123399,0.3472041188757115,0.0076520442962646484,20083.596437450586
ENSG00000104388,SE,0.0065746024992048725,4,True,1727.363647627855,122.61203137642799,-12038.437988010442,2.602055690382603,17.500404767682134,0.14272991460319745,4221,0.00013077260878858159,0.4441984620082094,0.005242586135864258,24110.267285404014
ENSG00000113739,SE,0.006569560650884097,4,True,1727.363647627855,122.70675346787574,-7525.170896758829,0.28254830921395374,2.062138420979515,0.01680541912079335,4221,0.00010817142723450722,0.5361965303571026,0.005685567855834961,15083.73310290079
ENSG00000168894,SE,0.006567178615314771,4,True,1727.363647627855,122.75155577890176,-10794.202350495469,1.3623602259456533,9.705389683640037,0.07906530896538076,4221,0.00013524690052506822,0.4285470669947599,0.005706787109375,21621.796010374066
ENSG00000131016,SE,0.0065640763352605895,4,True,1727.363647627855,122.80995349717013,-10390.034523991953,1.1612623075241517,8.013913214526806,0.0652545904164964,4221,0.00014134735561645545,0.40966921493444275,0.005221843719482422,20813.460357367036
ENSG00000179364,SE,0.006559591185211138,4,True,1727.363647627855,122.8944801963176,-9773.976589596197,0.9393411746824589,5.985138362336787,0.048701441698405304,4221,7.262739680595441e-05,0.7962233489164564,0.005700111389160156,19581.344488575523
ENSG00000172889,SE,0.006557056287665443,4,True,1727.363647627855,122.94230377315482,-11176.553891093721,1.7022856882986415,11.633065401379785,0.09462215237843895,4221,0.0001813636554072802,0.3186060091705233,0.0042378902435302734,22386.49909157057
ENSG00000170370,SE,0.006554060892363489,4,True,1727.363647627855,122.9988628210312,-7680.285176754718,0.2771838065856513,2.2194197925680577,0.01804423017957013,4221,0.00018797157340142424,0.3071288086609831,0.005183696746826172,15393.961662892567
ENSG00000092847,SE,0.006545662124567736,4,True,687.9663069148312,146.13053026396298,-7120.7406123046,0.26284515957251564,1.6997769223998176,0.011631908262629475,4221,0.00015819116194306854,0.3640255343040332,0.0071258544921875,14274.872533992331
ENSG00000104290,SE,0.00654461675890127,4,True,687.9663069148312,146.15402535119938,-8701.305708402659,0.5415715757454397,3.594494230405154,0.024593877738008238,4221,0.00020011775057994714,0.287668033211992,0.006177425384521484,17436.002726188446
ENSG00000082397,SE,0.006543020123739337,4,True,1727.363647627855,123.20778180738391,-10568.003054739705,1.455484764579681,8.719068478220887,0.07076718978555906,4221,0.00014996133536569813,0.38369740456696994,0.005230903625488281,21169.39741886254
ENSG00000162496,SE,0.006535394028710368,4,True,687.9663069148312,146.36163624605138,-8023.682646190831,0.32681545905363274,2.6073585958858505,0.0178144947184286,4221,0.00018933458695529992,0.303206819075436,0.006632089614868164,16080.756601764793
ENSG00000204387,SE,0.006534675309676666,4,True,1727.363647627855,123.36615501911189,-9438.05189550699,0.7274103159317166,5.104490015436538,0.0413767456288619,4221,0.00019733296274679696,0.2908540064224536,0.005707502365112305,18909.495100397107
ENSG00000135363,SE,0.006525585757645712,4,True,1727.363647627855,123.53912323044622,-8084.09515338473,0.3670683017677513,2.687443419988645,0.02175378414314604,4221,0.0001431977192235276,0.39971082768602983,0.005228281021118164,16201.58161615259
ENSG00000142875,SE,0.006520266450073765,4,True,1727.363647627855,123.64056985170517,-12308.52848614696,3.1767367758368588,19.890040623015196,0.16086985563776812,4221,9.026112869013451e-05,0.6331148596697893,0.005708932876586914,24650.44828167705
ENSG00000162426,SE,0.006518760601737933,4,True,1727.363647627855,123.66931855012977,-7131.210637323471,0.29037381298966103,1.7110305869041558,0.01383553016191792,4221,0.00016763065209971702,0.34074690386893475,0.005201101303100586,14295.812584030073
ENSG00000136842,SE,0.006509651260625302,4,True,1727.363647627855,123.84351188737638,-8260.05272824655,0.40409003608918825,2.9211250085095744,0.023587226847750033,4221,0.0001632498051255547,0.3489268983000939,0.005198478698730469,16553.49676587623
ENSG00000065518,SE,0.006502332139781159,4,True,1727.363647627855,123.98382536050615,-13379.70913723059,5.08035805331984,33.04182545465681,0.26650109688567464,4221,0.00010840887212290209,0.5242739936646887,0.00575709342956543,26792.809583844308
ENSG00000130751,SE,0.006497988524609604,4,True,1727.363647627855,124.06724543650414,-8144.345081057174,0.35449689150716257,2.765298191550816,0.022288704660296955,4221,0.00014945106874109944,0.37979698367989195,0.00531458854675293,16322.081471497479
ENSG00000164733,SE,0.006497880364884946,4,True,687.9663069148312,147.2121721041842,-13162.46940813443,4.058291817233,29.761982109657254,0.2021706607833642,4221,0.0002221006076168972,0.25555626155926064,0.006205081939697266,26358.330125651988
ENSG00000229833,SE,0.006497030548628075,4,True,1727.363647627855,124.08565858692693,-11667.071377979646,2.2211192166286677,14.677149587660116,0.11828240068031867,4221,0.0001142782806904402,0.4965471566681697,0.00567936897277832,23367.53406534242
ENSG00000108509,SE,0.006473172427089996,4,True,1727.363647627855,124.54599093216393,-10196.580988964446,1.1329175393430428,7.312250576516177,0.05871124812438898,4221,0.00015120896496181914,0.37255818600809426,0.007643461227416992,20426.55328731202
ENSG00000104219,SE,0.006471339190737705,4,True,687.9663069148312,147.81988841202477,-8037.209357322629,0.3287468542807466,2.6242451992991107,0.01775299134298112,4221,0.00023079066468764705,0.24395554126658522,0.006132364273071289,16107.81002402839
ENSG00000152518,SE,0.006451236149476726,4,True,1727.363647627855,124.97224658139822,-8955.875217841924,0.550891723061845,4.062044919180112,0.032503576036255206,4221,0.00011676323794022314,0.4792438112065254,0.006148338317871094,17945.141745066976
ENSG00000184602,SE,0.006426493170556968,4,True,1727.363647627855,125.45653303866644,-12068.865514061274,2.6101623944493446,17.755534259020873,0.14152737867822726,4221,0.00014025232826166964,0.3959672790721641,0.005675315856933594,24171.122337505676
ENSG00000101608,SE,0.006423574270009739,4,True,1727.363647627855,125.5139097731208,-9546.724887267237,0.7529159252124219,5.374439247481637,0.04281947122192659,4221,0.00014735281258191103,0.3765490873668221,0.005718231201171875,19126.841083917603
ENSG00000136143,SE,0.00641057874441469,4,True,1727.363647627855,125.76999657071087,-10343.411845500937,1.2802893817274485,7.839276129279191,0.06233025636501281,4221,0.00016584975574992152,0.33321884297904075,0.005675554275512695,20720.215000385004
ENSG00000133019,SE,0.006409761817259132,4,True,687.9663069148312,149.24921587741576,-8135.3460225591425,0.42516640292453634,2.7492750779525457,0.018420700315173736,4221,0.00020693067103607374,0.26699940710865966,0.005685329437255859,16304.083354501416
ENSG00000161533,SE,0.00639226313671909,4,True,1727.363647627855,126.13268757040534,-8560.785013051034,0.45642546726158795,3.368632248440206,0.02670705202059448,4221,0.00012480700775531841,0.440304556620115,0.005250453948974609,17154.961335485197
ENSG00000116337,SE,0.006381596441333427,4,True,4337.109450209739,61.6453991720703,-9650.443025884582,0.7695855895652561,5.650841380751103,0.09166687955053962,4221,9.324256354832251e-05,0.587417015000492,0.0042302608489990234,19334.277361152293
ENSG00000239305,SE,0.00637455825713778,4,True,1727.363647627855,126.48526586095697,-7847.359889040592,0.431774973240264,2.4024222455523696,0.01899369250006803,4221,8.784354080912375e-05,0.6221642784969462,0.005680561065673828,15728.111087464315
ENSG00000084234,SE,0.006364912970458423,4,True,1727.363647627855,126.67816927123215,-13048.081996052035,4.302060373466042,28.23873050374514,0.2229171029720429,4221,0.00013754283458467025,0.39616767766395133,0.005179405212402344,26129.5553014872
ENSG00000168481,SE,0.006364602462564763,4,True,1727.363647627855,126.68438906840012,-10733.207178553119,1.4250359604958946,9.42963529326201,0.07443407481067545,4221,0.0001317050927688818,0.4136877163423357,0.005722522735595703,21499.805666489367
ENSG00000146147,SE,0.006359714323437407,4,True,687.9663069148312,150.43130295319375,-5288.306665759546,0.13204131299145952,0.7134703497162032,0.004742831682699692,4221,0.00017452718815106938,0.311712018644932,0.007594108581542969,10610.004640902223
ENSG00000088986,SE,0.006348580101462727,4,True,687.9663069148312,150.69681993202528,-15849.871887321755,15.05312738606033,106.34505135128309,0.7056887557365317,4221,0.0001825642708072612,0.29696063098738945,0.00758814811706543,31733.13508402664
ENSG00000196368,SE,0.006342546197711124,4,True,687.9663069148312,150.84109947880427,-7765.923462025753,0.40511859760263697,2.3079181720767727,0.015300327165813813,4221,0.0001730277474189633,0.31274029257084157,0.006637096405029297,15565.238233434637
ENSG00000170348,SE,0.006338281521479092,4,True,1727.363647627855,127.21384026602945,-10790.618341153619,1.4077043065751664,9.689764693854231,0.07616910765048053,4221,0.00012117308531936082,0.4459815275119757,0.007653236389160156,21614.627991690366
ENSG00000143321,SE,0.006337488180312307,4,True,687.9663069148312,150.9622558204419,-9659.94921150848,0.8668675840674169,5.66201284575332,0.03750614890445101,4221,0.00016775934805486059,0.3220542311834089,0.0071332454681396484,19353.289732400088
ENSG00000178662,SE,0.006330773193329582,4,True,1727.363647627855,127.36567890239604,-9803.288120130628,0.9242717355095298,6.06937033757861,0.04765310709983136,4221,0.00012531922147114325,0.4302187337571236,0.006641864776611328,19639.967549644385
ENSG00000186318,SE,0.006327557342838271,4,True,1727.363647627855,127.43082228933963,-9054.060478239135,0.6638739165311871,4.255686265841714,0.03339605120163874,4221,0.00012306749536731358,0.4376511760319783,0.004220724105834961,18141.5122658614
ENSG00000132341,SE,0.006323524293117351,4,True,1727.363647627855,127.51261330941416,-12700.262914416357,3.6259853237050934,23.948512507341928,0.1878128907077605,4221,9.690426799122348e-05,0.5551137907801544,0.006627559661865234,25433.917138215842
ENSG00000108828,SE,0.006323095457443889,4,True,687.9663069148312,151.30806991997744,-8347.171278688556,0.4291309143556415,3.0397270161737775,0.020089655613090587,4221,0.00019255161716108554,0.2793313092740997,0.008085966110229492,16727.73386676024
ENSG00000277443,SE,0.00631865514002864,4,True,687.9663069148312,151.4150754590412,-13409.904211599369,4.408940386145673,33.46840985253736,0.22103750073149617,4221,0.00019411148026586157,0.2767026924467078,0.0056569576263427734,26853.199732581867
ENSG00000213424,SE,0.006309609065388811,4,True,1727.363647627855,127.79561954485281,-7845.006740853708,0.41312328143659627,2.399804878048407,0.018778459595057875,4221,0.00010341770370499593,0.517894847550294,0.006185293197631836,15723.404791090546
ENSG00000154856,SE,0.006308854297862,4,True,1727.363647627855,127.81100561070181,-8866.309501226988,0.47029882551097024,3.8934778067644955,0.030462774220113707,4221,0.00016737880272211245,0.3199141674799153,0.005196094512939453,17766.010311837104
ENSG00000132535,SE,0.006308717183558201,4,True,1727.363647627855,127.81380110451876,-10993.549236498882,1.475029558324296,10.667849439836084,0.08346398704716193,4221,8.040472774186288e-05,0.6659378712966181,0.00571131706237793,22020.489782380893
ENSG00000139697,SE,0.006307853506997547,4,True,4337.109450209739,62.37070281431247,-9233.46320469659,0.6157664438767171,4.637824089806385,0.07435901602093416,4221,7.827460356988585e-05,0.683875517996909,0.005974531173706055,18500.31771877631
ENSG00000091428,SE,0.006306350594539492,4,True,1727.363647627855,127.86207040493836,-10534.835232993439,1.3256048548997468,8.5838875560028,0.06713396340930256,4221,0.00016227268431307851,0.32972224053420085,0.005211830139160156,21103.061775370006
ENSG00000125648,SE,0.00630532406765895,4,True,4337.109450209739,62.39588222935435,-11991.93531183579,2.6811912044588735,17.137496682832225,0.2746574945416804,4221,9.79743761589234e-05,0.5459358389660404,0.00521397590637207,24017.26193305471
ENSG00000063046,SE,0.006287259477288602,4,True,1727.363647627855,128.25278459011056,-11284.778524516347,1.7454058952158757,12.246417110990876,0.09548655922075928,4221,9.212163346274208e-05,0.5773417046180431,0.006720304489135742,22602.948358415822
ENSG00000124766,SE,0.006287033567847376,4,True,687.9663069148312,152.18148280765897,-7787.1944498924195,0.32692489925028245,2.3313909240141824,0.015319806858241813,4221,0.00016533881313659686,0.3216539883921206,0.0071163177490234375,15607.78020916797
ENSG00000102144,SE,0.006272955278193728,4,True,1727.363647627855,128.547089359467,-13468.843732330972,4.866941687176316,34.47021770094538,0.2681524558253779,4221,0.0001645908503836925,0.3216890100019581,0.00616002082824707,26971.078774045072
